sid,client_ip,tcp_rtt_ms,tls_rtt_ms,diff_ms,type
189,34.84.127.58,156.53181076049805,275.88796615600586,119.35615539550781,PROXY
190,34.84.127.58,157.05394744873047,274.4879722595215,117.43402481079102,PROXY
191,34.84.127.58,158.68711471557617,361.53602600097656,202.8489112854004,PROXY
192,34.84.127.58,156.8920612335205,360.74209213256836,203.85003089904785,PROXY
193,34.84.127.58,155.86304664611816,357.5010299682617,201.63798332214355,PROXY
194,34.84.127.58,158.31708908081055,364.31002616882324,205.9929370880127,PROXY
195,34.84.127.58,158.0648422241211,357.59997367858887,199.53513145446777,PROXY
196,34.84.127.58,156.8620204925537,277.50110626220703,120.63908576965332,PROXY
197,34.84.127.58,159.2259407043457,277.1000862121582,117.8741455078125,PROXY
198,34.84.127.58,156.31604194641113,275.85697174072266,119.54092979431152,PROXY
199,34.84.127.58,158.11896324157715,278.1238555908203,120.00489234924316,PROXY
200,34.84.127.58,157.11593627929688,276.2620449066162,119.14610862731934,PROXY
201,34.84.127.58,158.45704078674316,277.6358127593994,119.17877197265625,PROXY
202,34.84.127.58,157.4728488922119,275.1941680908203,117.7213191986084,PROXY
203,34.84.127.58,157.2721004486084,272.5338935852051,115.26179313659668,PROXY
204,34.84.127.58,157.135009765625,274.11794662475586,116.98293685913086,PROXY
205,34.84.127.58,157.55081176757812,274.1210460662842,116.57023429870605,PROXY
206,34.84.127.58,157.14406967163086,274.4140625,117.26999282836914,PROXY
207,34.84.127.58,157.87792205810547,275.2881050109863,117.41018295288086,PROXY
208,34.84.127.58,156.57496452331543,275.1469612121582,118.57199668884277,PROXY
209,34.84.127.58,159.58905220031738,278.84697914123535,119.25792694091797,PROXY
210,34.84.127.58,156.86297416687012,275.28977394104004,118.42679977416992,PROXY
211,34.84.127.58,156.01801872253418,278.72395515441895,122.70593643188477,PROXY
212,34.84.127.58,156.66484832763672,274.93882179260254,118.27397346496582,PROXY
213,34.84.127.58,157.47904777526855,278.6240577697754,121.14500999450684,PROXY
214,34.84.127.58,156.97193145751953,277.5437831878662,120.57185173034668,PROXY
215,34.84.127.58,155.3030014038086,276.6849994659424,121.38199806213379,PROXY
216,34.84.127.58,158.8120460510254,295.9768772125244,137.16483116149902,PROXY
217,34.84.127.58,155.90786933898926,296.1740493774414,140.26618003845215,PROXY
218,34.84.127.58,154.79707717895508,296.93102836608887,142.1339511871338,PROXY
219,34.84.127.58,156.6309928894043,297.5878715515137,140.95687866210938,PROXY
220,34.84.127.58,158.48207473754883,297.01709747314453,138.5350227355957,PROXY
221,34.84.127.58,155.39193153381348,272.3710536956787,116.97912216186523,PROXY
222,34.84.127.58,155.7629108428955,273.9119529724121,118.1490421295166,PROXY
223,34.84.127.58,158.83207321166992,277.3010730743408,118.4689998626709,PROXY
224,34.84.127.58,156.34584426879883,275.0411033630371,118.69525909423828,PROXY
225,34.84.127.58,158.27584266662598,276.3628959655762,118.0870532989502,PROXY
226,34.84.127.58,158.45489501953125,514.1561031341553,355.701208114624,PROXY
227,34.84.127.58,159.29198265075684,514.3890380859375,355.09705543518066,PROXY
228,34.84.127.58,157.3929786682129,497.4081516265869,340.015172958374,PROXY
229,34.84.127.58,158.57481956481934,503.0169486999512,344.44212913513184,PROXY
230,34.84.127.58,158.0498218536377,502.4259090423584,344.3760871887207,PROXY
231,34.84.127.58,158.41007232666016,346.88806533813477,188.4779930114746,PROXY
232,34.84.127.58,158.99205207824707,343.7511920928955,184.75914001464844,PROXY
233,34.84.127.58,158.6310863494873,345.4458713531494,186.8147850036621,PROXY
234,34.84.127.58,156.47101402282715,340.41905403137207,183.94804000854492,PROXY
235,34.84.127.58,156.0220718383789,344.0220355987549,187.99996376037598,PROXY
236,34.84.127.58,158.39505195617676,277.36496925354004,118.96991729736328,PROXY
237,34.84.127.58,157.06610679626465,272.42398262023926,115.35787582397461,PROXY
238,34.84.127.58,158.50400924682617,279.68287467956543,121.17886543273926,PROXY
239,34.84.127.58,155.52401542663574,277.67300605773926,122.14899063110352,PROXY
240,34.84.127.58,157.12904930114746,277.2519588470459,120.12290954589844,PROXY
241,34.84.127.58,157.18483924865723,413.8200283050537,256.6351890563965,PROXY
242,34.84.127.58,157.1969985961914,415.302038192749,258.1050395965576,PROXY
243,34.84.127.58,157.7448844909668,413.76614570617676,256.02126121520996,PROXY
244,34.84.127.58,158.53285789489746,416.7821407318115,258.24928283691406,PROXY
245,34.84.127.58,156.43310546875,415.8918857574463,259.4587802886963,PROXY
246,34.84.127.58,159.41715240478516,285.95590591430664,126.53875350952148,PROXY
247,34.84.127.58,157.27591514587402,284.0461730957031,126.7702579498291,PROXY
248,34.84.127.58,158.0038070678711,280.15995025634766,122.15614318847656,PROXY
249,34.84.127.58,155.89213371276855,282.5930118560791,126.70087814331055,PROXY
250,34.84.127.58,158.18500518798828,281.9180488586426,123.7330436706543,PROXY
251,34.84.127.58,155.9290885925293,275.97498893737793,120.04590034484863,PROXY
252,34.84.127.58,157.0138931274414,273.68998527526855,116.67609214782715,PROXY
253,34.84.127.58,155.8668613433838,271.90113067626953,116.03426933288574,PROXY
254,34.84.127.58,156.6150188446045,275.61306953430176,118.99805068969727,PROXY
255,34.84.127.58,156.1288833618164,277.79388427734375,121.66500091552734,PROXY
256,34.84.127.58,158.4482192993164,473.491907119751,315.04368782043457,PROXY
257,34.84.127.58,156.9070816040039,475.2810001373291,318.3739185333252,PROXY
258,34.84.127.58,157.15909004211426,472.49507904052734,315.3359889984131,PROXY
259,34.84.127.58,156.97193145751953,475.5089282989502,318.53699684143066,PROXY
260,34.84.127.58,155.99298477172852,468.53089332580566,312.53790855407715,PROXY
261,34.84.127.58,156.54778480529785,313.5538101196289,157.00602531433105,PROXY
262,34.84.127.58,155.90405464172363,311.3219738006592,155.41791915893555,PROXY
263,34.84.127.58,158.0369472503662,314.6798610687256,156.64291381835938,PROXY
264,34.84.127.58,157.17196464538574,314.0110969543457,156.83913230895996,PROXY
265,34.84.127.58,155.9908390045166,316.17188453674316,160.18104553222656,PROXY
266,34.84.127.58,157.52887725830078,417.89698600769043,260.36810874938965,PROXY
267,34.84.127.58,156.00204467773438,416.51105880737305,260.5090141296387,PROXY
268,34.84.127.58,159.1508388519287,422.435998916626,263.28516006469727,PROXY
269,34.84.127.58,156.1908721923828,418.6229705810547,262.4320983886719,PROXY
270,34.84.127.58,157.82499313354492,420.1939105987549,262.36891746520996,PROXY
271,34.84.127.58,155.8229923248291,312.14404106140137,156.32104873657227,PROXY
272,34.84.127.58,157.18388557434082,314.8379325866699,157.6540470123291,PROXY
273,34.84.127.58,157.6371192932129,316.0371780395508,158.4000587463379,PROXY
274,34.84.127.58,157.73987770080566,315.57512283325195,157.8352451324463,PROXY
275,34.84.127.58,157.91797637939453,315.7820701599121,157.86409378051758,PROXY
276,34.84.127.58,155.9290885925293,277.8899669647217,121.96087837219238,PROXY
277,34.84.127.58,157.50598907470703,276.01099014282227,118.50500106811523,PROXY
278,34.84.127.58,157.13095664978027,274.7659683227539,117.63501167297363,PROXY
279,34.84.127.58,159.09409523010254,279.80804443359375,120.71394920349121,PROXY
280,34.84.127.58,157.0420265197754,277.393102645874,120.35107612609863,PROXY
281,34.84.127.58,155.96485137939453,276.61991119384766,120.65505981445312,PROXY
282,34.84.127.58,158.4639549255371,273.6649513244629,115.20099639892578,PROXY
283,34.84.127.58,159.53493118286133,277.15611457824707,117.62118339538574,PROXY
284,34.84.127.58,157.08184242248535,278.2258987426758,121.14405632019043,PROXY
285,34.84.127.58,155.8248996734619,274.69801902770996,118.87311935424805,PROXY
286,34.84.127.58,155.37714958190918,310.2128505706787,154.83570098876953,PROXY
287,34.84.127.58,158.78701210021973,304.60405349731445,145.81704139709473,PROXY
288,34.84.127.58,158.95915031433105,291.8410301208496,132.88187980651855,PROXY
289,34.84.127.58,156.39901161193848,280.6379795074463,124.23896789550781,PROXY
290,34.84.127.58,155.70902824401855,280.4379463195801,124.72891807556152,PROXY
291,34.84.127.58,155.82990646362305,323.3928680419922,167.56296157836914,PROXY
292,34.84.127.58,155.18712997436523,318.68696212768555,163.4998321533203,PROXY
293,34.84.127.58,156.48484230041504,321.14577293395996,164.66093063354492,PROXY
294,34.84.127.58,158.18500518798828,319.9779987335205,161.79299354553223,PROXY
295,34.84.127.58,158.95605087280273,317.3949718475342,158.43892097473145,PROXY
296,34.84.127.58,159.10601615905762,346.27413749694824,187.16812133789062,PROXY
297,34.84.127.58,157.53698348999023,347.37706184387207,189.84007835388184,PROXY
298,34.84.127.58,157.0870876312256,341.69483184814453,184.60774421691895,PROXY
299,34.84.127.58,159.24406051635742,345.98302841186523,186.7389678955078,PROXY
300,34.84.127.58,155.15518188476562,344.7129726409912,189.5577907562256,PROXY
301,34.84.127.58,156.67104721069336,315.65403938293457,158.9829921722412,PROXY
302,34.84.127.58,156.82601928710938,314.971923828125,158.14590454101562,PROXY
303,34.84.127.58,154.8788547515869,316.47586822509766,161.59701347351074,PROXY
304,34.84.127.58,157.96899795532227,310.4431629180908,152.47416496276855,PROXY
305,34.84.127.58,158.42294692993164,316.30802154541016,157.88507461547852,PROXY
306,34.84.127.58,157.3789119720459,416.84913635253906,259.47022438049316,PROXY
307,34.84.127.58,158.7209701538086,412.13417053222656,253.41320037841797,PROXY
308,34.84.127.58,158.76197814941406,410.00914573669434,251.24716758728027,PROXY
309,34.84.127.58,155.17497062683105,404.68287467956543,249.50790405273438,PROXY
310,34.84.127.58,156.7249298095703,408.7979793548584,252.0730495452881,PROXY
311,34.84.127.58,157.15789794921875,286.35597229003906,129.1980743408203,PROXY
312,34.84.127.58,155.8401584625244,293.11084747314453,137.27068901062012,PROXY
313,34.84.127.58,157.5338840484619,295.02201080322266,137.48812675476074,PROXY
314,34.84.127.58,158.5102081298828,292.4001216888428,133.88991355895996,PROXY
315,34.84.127.58,155.8239459991455,294.018030166626,138.19408416748047,PROXY
316,34.84.127.58,155.95388412475586,279.8168659210205,123.86298179626465,PROXY
317,34.84.127.58,154.91700172424316,279.6750068664551,124.75800514221191,PROXY
318,34.84.127.58,156.68988227844238,281.30316734313965,124.61328506469727,PROXY
319,34.84.127.58,156.6917896270752,282.52410888671875,125.83231925964355,PROXY
320,34.84.127.58,157.00197219848633,282.0448875427246,125.04291534423828,PROXY
